Reg,VIN,Auction type,Center,Hall Name,Auction Name,Title,Make,Model,CC,Start Date,Start Time,Derivative,Body Type,Mileage Warranted,Mileage,Year,Plate,CAP Clean,Grade,Mechanical Grade,Date Of Grading,Images,Inspection Report,Other Report,Other Report Name,lot Id,Lot,Colour,Non Runner,Fuel Type,Transmission,Doors,Former Keepers,V5 Status,V5,Service History Type,VAT Status,Service History Present,Vehicle Type,Equipment,Last Service,Last service mileage,Service history,No of services,Service through main dealers,Service Notes,Additional information,Keys,DVSA mileage,MOT Expiry Date,Declarations,Major Damage,Owned By Police,Used As Taxi,Reregistered,Change Of Registration,Modified Vehicle,Salvaged Vehicle,CAP Average,CAP New,CAP Retail,CAP Below,Vehicle base price when new,Total price when new,Description and prize,Sheet id,Auction House
WD55 LJK,WBAUG32060PY06022,Online Only,Thurleigh,,UKCGR Budget,BMW 118D 2.0 SE Hatchback,BMW,118D,2.0,2026-01-27,09:00:00,SE,Hatchback,Yes,103455,2005,2005 (55 reg),780,4,B,2026-01-26T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674220530, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674220533, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674220536, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674220539, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674220542, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674220548, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674220555, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674220560, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674220568, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674220573",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=WD55 LJK-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=WD55 LJK-GB,mechanicalreporturl,0,U089TH,SILVER,False,Diesel,Manual Transmission,5,3,True,Present,Service Book,VAT Margin,True,Car,"Air Conditioning, Alloy Wheels, Sunroof",2023-07-11T00:00:00Z,86999,Service Book,6,2,,"[{'cO2': '150 g/km', 'nox': '0.166 g/km'}, ['Key Condition - Damaged casing']]",2,"25k 2008-09-02T14:34:35Z, 28k 2009-08-17T13:22:24Z, 31k 2010-08-17T11:51:45Z, 34k 2011-09-07T10:53:31Z, 36k 2012-08-14T09:44:42Z, 39k 2013-08-14T15:40:35Z, 42k 2014-08-25T15:04:05Z, 44k 2015-08-10T10:33:45Z, 53k 2017-01-16T15:01:58Z, 59k 2018-01-08T10:45:03Z, 65k 2019-01-07T14:33:13Z, 72k 2020-01-10T11:38:45Z, 74k 2021-01-30T09:15:12Z, 76k 2022-01-31T13:34:02Z, 83k 2023-02-01T17:01:22Z, 90k 2024-01-29T16:47:28Z, 95k 2025-01-16T13:36:11Z",2026-01-31T00:00:00Z,,False,False,False,False,False,False,False,380,"19,687","1,650",150,,,na,,BCA
ND63 PYA,SJNFBAF15U6455708,Online Only,Thurleigh,,UKCGR Budget,NISSAN JUKE 1.6 TEKNA Hatchback,NISSAN,JUKE,1.6,2026-01-27,09:00:00,TEKNA,Hatchback,Yes,191883,2013,2013 (63 reg),870,4,A,2026-01-26T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674219475, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674219479, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674219481, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674219487, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674219492, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674219504, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674219517, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674219525, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674219534, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674219542",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=ND63 PYA-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=ND63 PYA-GB,mechanicalreporturl,0,U090TH,BLUE,False,Petrol,Manual Transmission,5,2,True,Present,Service Book,VAT Margin,True,Car,"Navigation System, Navigation SD Card, Climate Control, Leather Trim, 17"" Alloy Wheels, Privacy Glass",2022-08-10T00:00:00Z,134933,Service Book,7,1,,"[{'cO2': '139 g/km', 'nox': '0.008 g/km'}, 'na']",2,"31k 2016-11-14T14:32:45Z, 46k 2017-12-05T10:23:25Z, 65k 2018-12-13T11:38:59Z, 84k 2019-12-06T09:24:00Z, 100k 2020-12-05T10:20:24Z, 120k 2021-12-10T09:08:08Z, 143k 2022-12-09T08:48:32Z, 176k 2024-04-30T07:31:41Z, 184k 2025-04-11T09:56:44Z",2026-04-29T00:00:00Z,,False,False,False,False,False,False,False,480,"16,815","2,150",190,,,na,,BCA
EJ12 CMF,WF0KXXGCBKCG68574,Online Only,Walsall,,UKCGR Budget,FORD FOCUS 1.0 E/B 125 TITANIUM Hatchback,FORD,FOCUS,1.0,2026-01-27,09:00:00,E/B 125 TITANIUM,Hatchback,Yes,119610,2012,2012 (12 reg),1000,3,E,2026-01-26T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674264531, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674264554, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674264570, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674264590, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674264613, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674264636, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674264657, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674264695, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674264720, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674264732",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=EJ12 CMF-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=EJ12 CMF-GB,mechanicalreporturl,0,U091WL,RED,False,Petrol,Manual Transmission,5,5,True,Present,Service Print,VAT Margin,True,Car,"Parking Sensor(s), Climate Control, Alloy Wheels, Privacy Glass",2025-10-21T00:00:00Z,119449,Service Print,11,5,,"[{'cO2': '114 g/km', 'nox': '0.039 g/km'}, ['Salvage Hist.not on HPi', 'Interior Odour - Damp', 'Water Ingress']]",1,"24k 2015-05-05T16:01:27Z, 35k 2016-04-29T11:50:07Z, 45k 2017-05-06T11:07:27Z, 53k 2018-04-23T15:40:57Z, 61k 2019-04-27T10:10:32Z, 71k 2020-10-09T08:54:18Z, 86k 2021-11-10T10:37:43Z, 100k 2022-11-09T15:57:03Z, 107k 2023-07-19T17:45:30Z, 111k 2024-02-08T10:36:12Z, 116k 2025-02-03T12:46:28Z",2026-02-07T00:00:00Z,salvagedVehicle,False,False,False,False,False,False,True,600,"19,140","2,175",250,,,na,,BCA
LD10 ESY,WBAPF520X0A784069,Online Only,Walsall,,UKCGR Budget,BMW 318I 2.0 SE BUSINESS EDITION Saloon,BMW,318I,2.0,2026-01-27,09:00:00,SE BUSINESS EDITION,Saloon,Yes,155366,2010,2010 (10 reg),820,4,D,2026-01-26T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674344891, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674344897, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674344901, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674344908, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674344914, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674344926, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674344941, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674344950, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674344957, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674344963",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=LD10 ESY-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=LD10 ESY-GB,mechanicalreporturl,0,U092WL,BLACK,False,Petrol,Manual Transmission,4,3,True,Present,Service Book,VAT Margin,True,Car,"Navigation HDD, Parking Sensor(s), Climate Control, Leather Trim, 17"" Alloy Wheels",2019-06-25T00:00:00Z,89992,Service Book,3,1,,"[{'cO2': '146 g/km', 'nox': '0.026 g/km'}, 'na']",1,"34k 2013-03-15T12:51:39Z, 40k 2014-03-06T11:22:13Z, 41k 2014-10-23T08:35:05Z, 52k 2015-10-14T08:20:02Z, 64k 2016-10-14T12:39:06Z, 75k 2017-10-13T08:16:15Z, 84k 2018-10-15T11:04:28Z, 91k 2019-11-04T12:33:50Z, 102k 2020-11-03T15:51:25Z, 113k 2021-11-01T15:13:51Z, 125k 2022-10-31T14:51:06Z, 140k 2024-04-18T15:59:19Z, 150k 2025-04-24T11:57:30Z",2026-04-23T00:00:00Z,,False,False,False,False,False,False,False,420,"24,300","1,795",150,,,na,,BCA
FP10 FOF,WVWZZZ3CZAE118318,Online Only,Walsall,,UKCGR Budget,VOLKSWAGEN PASSAT 1.6 TDI 105 CR BLUEMOTION Estate,VOLKSWAGEN,PASSAT,1.6,2026-01-27,09:00:00,TDI 105 CR BLUEMOTION,Estate,Yes,183890,2010,2010 (10 reg),690,5,B,2026-01-25T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674083843, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674083844, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674083846, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674083847, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674083849, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674083851, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674083853, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674083859, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674083862, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674083865",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=FP10 FOF-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=FP10 FOF-GB,mechanicalreporturl,0,U093WL,SILVER,False,Diesel,Manual Transmission,5,2,True,Present,Service Book,VAT Margin,True,Car,"Air Conditioning, Alloy Wheels, Alloy Spare Wheel",2023-07-27T00:00:00Z,176186,Service Book,10,3,,"[{'cO2': '119 g/km', 'nox': '0.138 g/km'}, 'na']",1,"44k 2013-04-09T13:28:56Z, 60k 2014-04-30T14:45:06Z, 61k 2014-06-19T14:10:45Z, 79k 2015-05-20T16:02:12Z, 97k 2016-06-03T15:30:47Z, 116k 2017-05-22T08:08:25Z, 135k 2018-06-08T11:37:58Z, 153k 2019-05-31T10:47:58Z, 160k 2020-06-03T08:04:16Z, 165k 2021-06-09T07:42:25Z, 170k 2022-05-20T11:24:23Z, 175k 2023-05-19T14:23:53Z, 177k 2024-06-04T09:34:13Z, 181k 2025-06-06T08:15:39Z",2026-06-18T00:00:00Z,,False,False,False,False,False,False,False,300,"20,900","1,750",170,,,na,,BCA
KP61 LGJ,MALAN51CLCM013718,Online Only,Walsall,,UKCGR Budget,HYUNDAI I10 1.2 CLASSIC Hatchback,HYUNDAI,I10,1.2,2026-01-27,09:00:00,CLASSIC,Hatchback,Yes,104772,2011,2011 (61 reg),770,4,D,2026-01-25T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674074576, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674074577, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674074579, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674074580, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674074582, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674074584, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674074586, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674074588, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674074593, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674074595",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=KP61 LGJ-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=KP61 LGJ-GB,mechanicalreporturl,0,U094WL,WHITE,False,Petrol,Manual Transmission,5,3,True,Present,Service Print,VAT Margin,True,Car,"Air Conditioning, Steel Spare Wheel",2025-12-17T00:00:00Z,104484,Service Print,3,0,,"[{'cO2': '108 g/km', 'nox': '0.025 g/km'}, 'na']",2,"53k 2014-07-23T14:32:54Z, 57k 2015-06-23T11:08:59Z, 62k 2016-06-22T15:57:01Z, 67k 2017-06-15T07:48:44Z, 71k 2018-06-21T14:33:36Z, 76k 2019-05-30T10:36:42Z, 82k 2020-12-16T15:28:59Z, 86k 2021-12-14T14:37:45Z, 90k 2022-12-15T13:53:29Z, 94k 2023-12-14T14:52:56Z, 99k 2024-12-09T16:03:44Z, 104k 2025-12-17T11:54:22Z",2026-12-21T00:00:00Z,,False,False,False,False,False,False,False,370,"8,140","1,650",150,,,na,,BCA
NG08 SEY,WF0PXXWPDP8A38071,Online Only,Walsall,,UKCGR Budget,FORD FOCUS 1.6 TDCI 110 ZETEC Hatchback,FORD,FOCUS,1.6,2026-01-27,09:00:00,TDCI 110 ZETEC,Hatchback,Yes,101956,2008,2008 (08 reg),740,4,E,2026-01-25T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674076719, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674076722, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674076723, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674076725, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674076727, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674076732, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674076735, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674076739, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674076741, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674076743",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=NG08 SEY-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=NG08 SEY-GB,mechanicalreporturl,0,U095WL,BLUE,False,Diesel,Manual Transmission,5,4,True,Present,No,VAT Margin,False,Car,"Air Conditioning, Seat Covers - Seat covers fitted, Alloy Wheels, Steel Spare Wheel",0001-01-01T00:00:00Z,0,,0,0,,"[{'cO2': '119 g/km', 'nox': None}, 'na']",2,"27k 2011-04-20T14:05:43Z, 31k 2012-04-18T10:54:11Z, 33k 2013-04-26T11:01:06Z, 38k 2014-04-24T12:44:44Z, 44k 2016-03-01T13:22:37Z, 46k 2017-02-28T17:58:43Z, 51k 2018-04-03T13:01:51Z, 59k 2019-03-29T16:01:22Z, 69k 2020-10-03T12:08:11Z, 75k 2021-09-25T09:16:30Z, 82k 2022-10-01T11:13:43Z, 87k 2023-09-16T10:31:03Z, 93k 2024-09-10T14:16:22Z, 98k 2025-10-01T08:11:31Z",2026-10-02T00:00:00Z,,False,False,False,False,False,False,False,340,"16,710","1,625",160,,,na,,BCA
WF05 DXV,YV1SW654952507561,Online Only,Walsall,,UKCGR Budget,VOLVO V70 2.4 140 SE Estate,VOLVO,V70,2.4,2026-01-27,09:00:00,140 SE,Estate,Incorrect,161970,2005,2005 (05 reg),0,3,D,2026-01-25T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674079089, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674079091, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674079094, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674079098, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674079103, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674079108, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674079113, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674079117, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674079120, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674079124",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=WF05 DXV-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=WF05 DXV-GB,mechanicalreporturl,0,U096WL,SILVER,False,Petrol,Automatic,5,3,True,Present,Service Book,VAT Margin,True,Car,"Air Conditioning, 17"" Alloy Wheels",2025-02-07T00:00:00Z,159102,Service Book,21,7,,"[{'cO2': '231 g/km', 'nox': '0.022 g/km'}, ['DVSA Discrepancy']]",2,"44k 2008-03-25T11:42:34Z, 53k 2009-03-24T10:51:47Z, 62k 2010-03-24T10:25:55Z, 71k 2011-03-23T09:43:36Z, 81k 2012-03-13T11:20:51Z, 89k 2013-03-08T09:52:46Z, 102k 2014-03-12T12:39:55Z, 112k 2015-03-04T10:41:15Z, 44k 2016-03-08T09:58:47Z, 130k 2017-02-16T11:29:56Z, 134k 2018-02-06T07:41:58Z, 138k 2019-02-05T15:01:36Z, 142k 2020-02-03T15:17:36Z, 144k 2021-02-03T09:27:55Z, 148k 2022-02-03T12:08:37Z, 152k 2023-01-17T13:01:23Z, 156k 2024-02-08T11:00:55Z, 159k 2025-02-07T12:24:11Z",2026-02-15T00:00:00Z,,False,False,False,False,False,False,False,,,,,,,na,,BCA
BT12 ZGZ,SJNFAAJ10U2583257,Online Only,Walsall,,UKCGR Budget,NISSAN QASHQAI 1.6 117 ACENTA Hatchback,NISSAN,QASHQAI,1.6,2026-01-27,09:00:00,117 ACENTA,Hatchback,Yes,153775,2012,2012 (12 reg),940,5,B,2026-01-26T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674180991, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674181007, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674181016, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674181037, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674181052, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674181073, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674181092, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674181118, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674181145, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674181179",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=BT12 ZGZ-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=BT12 ZGZ-GB,mechanicalreporturl,0,U097WL,WHITE,False,Petrol,Manual Transmission,5,5,True,Present,No,VAT Margin,False,Car,"Navigation System, Navigation SD Card, Climate Control, Parking Sensor(s), 17"" Alloy Wheels",0001-01-01T00:00:00Z,0,,0,0,,"[{'cO2': '144 g/km', 'nox': '0.009 g/km'}, 'na']",2,"16k 2015-06-25T15:01:19Z, 38k 2016-07-06T12:51:19Z, 61k 2017-07-07T14:00:57Z, 88k 2018-07-12T10:26:04Z, 109k 2019-08-13T11:22:29Z, 118k 2020-08-07T12:30:13Z, 129k 2021-08-05T09:43:57Z, 134k 2022-08-16T13:29:23Z, 138k 2023-08-15T15:28:51Z, 144k 2024-08-14T15:56:07Z, 148k 2025-08-04T15:46:17Z",2026-08-15T00:00:00Z,,False,False,False,False,False,False,False,540,"17,810","2,195",180,,,na,,BCA
MF08 SZJ,WVWZZZ1FZ8V042143,Online Only,Walsall,,UKCGR Budget,VOLKSWAGEN EOS 2.0 TDI 140 DSG Convertible,VOLKSWAGEN,EOS,2.0,2026-01-27,09:00:00,TDI 140 DSG,Convertible,Yes,95442,2008,2008 (08 reg),770,4,A,2026-01-25T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674081716, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674081718, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674081720, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674081721, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674081722, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674081723, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674081724, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674081725",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=MF08 SZJ-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=MF08 SZJ-GB,mechanicalreporturl,0,U098WL,SILVER,False,Diesel,Auto Clutch,2,2,True,Present,Service Book,VAT Margin,True,Car,"Air Conditioning, Parking Sensor(s), Leather Trim, Alloy Wheels",2020-09-10T00:00:00Z,61250,Service Book,6,3,,"[{'cO2': '177 g/km', 'nox': '0.217 g/km'}, 'na']",2,"16k 2011-03-11T16:59:56Z, 21k 2012-03-23T13:19:01Z, 27k 2013-04-10T16:10:59Z, 32k 2014-04-11T14:00:34Z, 38k 2015-04-21T14:55:58Z, 42k 2016-04-13T16:36:48Z, 48k 2017-04-18T10:02:23Z, 52k 2018-04-11T10:09:39Z, 57k 2019-04-17T11:38:45Z, 61k 2020-09-10T10:25:00Z, 62k 2021-09-16T15:05:11Z, 64k 2022-09-14T16:00:32Z, 71k 2023-09-15T13:50:22Z, 84k 2024-09-16T16:57:44Z, 94k 2025-09-15T15:15:30Z",2026-09-15T00:00:00Z,,False,False,False,False,False,False,False,370,"22,850","1,675",150,,,na,,BCA
YC14 VXX,WF0LXXGCBLET51268,Online Only,Walsall,,UKCGR Budget,FORD FOCUS 1.6 TI-VCT 125 TITANIUM NAVIGATOR Estate,FORD,FOCUS,1.6,2026-01-27,09:00:00,TI-VCT 125 TITANIUM NAVIGATOR,Estate,Yes,168699,2014,2014 (14 reg),1175,5,C,2026-01-19T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=671349142, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=671349157, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=671349172, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=671349185, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=671349194, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=671349212, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=671349232, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=671349252, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=671349285, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=671349315",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=YC14 VXX-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=YC14 VXX-GB,mechanicalreporturl,0,U099WL,BROWN,False,Petrol,Auto Clutch,5,5,True,Present,No,VAT Margin,False,Car,"Navigation System, Navigation HDD, Air Conditioning, Parking Sensor(s), Alloy Wheels, Steel Spare Wheel",0001-01-01T00:00:00Z,0,,0,0,,"[{'cO2': '146 g/km', 'nox': '0.023 g/km'}, ['Dash Warning Light(s) ON - Transmission Malfunction']]",2,"26k 2017-04-12T15:51:08Z, 42k 2018-04-20T07:52:11Z, 77k 2019-08-27T15:04:06Z, 105k 2020-10-30T13:45:38Z, 127k 2021-10-28T13:55:28Z, 139k 2022-08-06T07:48:07Z, 150k 2023-08-09T08:28:29Z, 155k 2024-07-20T12:35:09Z, 165k 2025-09-12T09:09:11Z",2026-09-11T00:00:00Z,changeOfRegistration,False,False,False,False,True,False,False,780,"21,750","2,475",380,,,na,,BCA
CX56 VWM,JHMCM18706C201917,Online Only,Walsall,,UKCGR Budget,HONDA ACCORD 2.0 VTEC EX TOURER Estate,HONDA,ACCORD,2.0,2026-01-27,09:00:00,VTEC EX TOURER,Estate,Yes,152869,2006,2006 (56 reg),1150,4,A,2026-01-25T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674071373, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674071375, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674071379, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674071382, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674071383, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674071389, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674071401, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674071407, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674071411, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674071414",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=CX56 VWM-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=CX56 VWM-GB,mechanicalreporturl,0,U100WL,BLUE,False,Petrol,Automatic,5,6,True,Present,Service Book,VAT Margin,True,Car,"Parking Sensor(s), Climate Control, Leather Trim, Steel Spare Wheel, 17"" Alloy Wheels, Sunroof",2025-07-16T00:00:00Z,150270,Service Book,16,9,,"[{'cO2': '213 g/km', 'nox': '0.016 g/km'}, 'na']",2,"27k 2009-08-18T15:00:32Z, 37k 2010-08-18T09:55:22Z, 44k 2011-08-22T09:47:42Z, 51k 2012-08-28T10:24:38Z, 59k 2013-08-09T09:44:52Z, 68k 2014-08-21T14:26:34Z, 74k 2015-09-09T08:37:02Z, 83k 2016-09-08T11:32:28Z, 89k 2017-08-23T14:22:29Z, 95k 2018-08-31T14:47:38Z, 101k 2019-08-22T15:45:28Z, 103k 2020-06-15T17:32:33Z, 106k 2021-06-09T15:13:07Z, 120k 2022-05-26T13:15:23Z, 135k 2023-06-28T08:25:22Z, 148k 2024-06-20T11:36:40Z, 150k 2025-07-16T16:12:42Z",2026-07-15T00:00:00Z,changeOfRegistration,False,False,False,False,True,False,False,740,"22,372","2,625",350,,,na,,BCA
