Auction Name,Sheet id,Auction House,Title,Reg,Make,Model,Variant,Lot,Body type,Fuel Type,Transmission,Center,Start Date,Start Time,D.O.R,Year,Mileage,Mileage Warranted,V5,MOT Expiry Date,Service History,VAT Status,Vendor,Former Keepers,CC,Service Notes,Inspection Report,Images,Damaged_images,Damage_details,Additional Information,Colour,Keys,CAP Clean,CAP Below,CAP Average,Features,General Condition,Grade,Doors,Seats,MOT Due,Euro Status,No of services,Last service mileage,Tyres Condition
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,Fiat Doblo Work Up II 1.6 MULTIJET 16V,PN71BVL,Fiat,Doblo Work Up,II 1.6 MULTIJET 16V,60,Pick-up,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2021-11-22,2021,97584,Warranted,Here,04/09/2026,,Plus VAT,DIRECT HOLMAN FLEET MANAGED BY XBG - EXTRA £150 CHARGE,,1.6,AD-BLUE,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9918.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PN71BVL/e01.jpg?9e070a8e3e48a16f361d5101c4bccf13,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PN71BVL/e02.jpg?9e070a8e3e48a16f361d5101c4bccf13,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PN71BVL/e03.jpg?9e070a8e3e48a16f361d5101c4bccf13,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PN71BVL/e04.jpg?9e070a8e3e48a16f361d5101c4bccf13","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PN71BVL/e01.jpg?9e070a8e3e48a16f361d5101c4bccf13,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PN71BVL/e02.jpg?9e070a8e3e48a16f361d5101c4bccf13,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PN71BVL/e03.jpg?9e070a8e3e48a16f361d5101c4bccf13,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PN71BVL/e04.jpg?9e070a8e3e48a16f361d5101c4bccf13",,"{'Additional Information': {'Length': '4.98m', 'Width': '1.87m', 'Height': '2.05m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,MERCEDES-BENZ SPRINTER 519 CDI,PO17EPF,MERCEDES-BENZ,SPRINTER,519 CDI,41,Ambulance,Diesel,AUTOMATIC,Doncaster,2026-01-22,10:00:00,2017-04-26,2017,407134,Warranted,Here,23/02/2026,,Plus VAT,"DIRECT NHS - VANS EXTRA £150 CHARGE, HGV & PLANT 15% PREMIUM",,3.0,*DE COMMISSIONED* E/MIRRORS,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10370.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO17EPF/e01.jpg?161fb6cb98baaa54a670dce83bea2ea1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO17EPF/e02.jpg?161fb6cb98baaa54a670dce83bea2ea1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO17EPF/e03.jpg?161fb6cb98baaa54a670dce83bea2ea1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO17EPF/e04.jpg?161fb6cb98baaa54a670dce83bea2ea1","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO17EPF/e01.jpg?161fb6cb98baaa54a670dce83bea2ea1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO17EPF/e02.jpg?161fb6cb98baaa54a670dce83bea2ea1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO17EPF/e03.jpg?161fb6cb98baaa54a670dce83bea2ea1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO17EPF/e04.jpg?161fb6cb98baaa54a670dce83bea2ea1",,"{'Additional Information': {'Length': '', 'Width': '', 'Height': '', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,Fiat Doblo 1.3 MULTIJET 95PS,PO68UEY,Fiat,Doblo,1.3 MULTIJET 95PS,165,Panel Van L1,Diesel,MANUAL,Bedford,2026-01-22,10:00:00,2018-12-05,2018,108008,Warranted,Here,Expired,,Plus VAT,DIRECT PLANT HIRE COMPANY,,1.2,*WARNING LIGHT ON DASH* SIDE LOADING DOOR,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9814.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO68UEY/e01.jpg?f69a0e8c227e587da894ea882868f58e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO68UEY/e02.jpg?f69a0e8c227e587da894ea882868f58e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO68UEY/e03.jpg?f69a0e8c227e587da894ea882868f58e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO68UEY/e04.jpg?f69a0e8c227e587da894ea882868f58e","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO68UEY/e01.jpg?f69a0e8c227e587da894ea882868f58e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO68UEY/e02.jpg?f69a0e8c227e587da894ea882868f58e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO68UEY/e03.jpg?f69a0e8c227e587da894ea882868f58e,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO68UEY/e04.jpg?f69a0e8c227e587da894ea882868f58e",,"{'Additional Information': {'Length': '4.41m', 'Width': '1.83m', 'Height': '1.85m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,MERCEDES-BENZ SPRINTER 315 H2 Progressive,PO70WCE,MERCEDES-BENZ,SPRINTER,315 H2 Progressive,212,Panel Van LWB,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2020-09-28,2020,118352,Not Warranted,Here,Expired,,Plus VAT,,,1.9,"*WARNING LIGHTS ON DASH, NO ACCESS TO REAR* SIDE LOAD DOOR, AD-BLUE",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10391.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO70WCE/e01.jpg?a44587331b97d86b68ef00af0e71fad9,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO70WCE/e02.jpg?a44587331b97d86b68ef00af0e71fad9,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO70WCE/e03.jpg?a44587331b97d86b68ef00af0e71fad9,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO70WCE/e04.jpg?a44587331b97d86b68ef00af0e71fad9","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO70WCE/e01.jpg?a44587331b97d86b68ef00af0e71fad9,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO70WCE/e02.jpg?a44587331b97d86b68ef00af0e71fad9,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO70WCE/e03.jpg?a44587331b97d86b68ef00af0e71fad9,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/PO70WCE/e04.jpg?a44587331b97d86b68ef00af0e71fad9",,"{'Additional Information': {'Length': '6.97m', 'Width': '2.35m', 'Height': '2.62m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,BMW 318D ,RE12PDV,BMW,318D,,80,Saloon,Diesel,MANUAL,Bedford,2026-01-22,10:00:00,2012-05-23,2012,168948,Warranted,Here,21/12/2026,,Plus VAT,,4,2.0,*OUTSTANDING RECALL*,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9924.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE12PDV/e01.jpg?f4cbbc924329c7887fb27d831ee27d59,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE12PDV/e02.jpg?f4cbbc924329c7887fb27d831ee27d59,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE12PDV/e03.jpg?f4cbbc924329c7887fb27d831ee27d59,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE12PDV/e04.jpg?f4cbbc924329c7887fb27d831ee27d59","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE12PDV/e01.jpg?f4cbbc924329c7887fb27d831ee27d59,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE12PDV/e02.jpg?f4cbbc924329c7887fb27d831ee27d59,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE12PDV/e03.jpg?f4cbbc924329c7887fb27d831ee27d59,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE12PDV/e04.jpg?f4cbbc924329c7887fb27d831ee27d59",,"{'Additional Information': {'Length': '4.62m', 'Width': '1.81m', 'Height': '1.44m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,Volkswagen Crafter 2.0 CR35 TDI 140PS,RE73XKC,Volkswagen,Crafter,2.0 CR35 TDI 140PS,142,Panel Van LWB,Diesel,MANUAL,Livingston,2026-01-22,10:00:00,2023-10-23,2023,54964,Not Warranted,Here,22/10/2026,,Plus VAT,DIRECT FINANCE COMPANY,1,2.0,"SIDE LOAD DOOR, E/MIRRORS, SPARE WHEEL, AD-BLUE, HIGH ROOF.",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10650.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE73XKC/e01.jpg?c79260ba9f943735d0f68fe3a59564f8,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE73XKC/e02.jpg?c79260ba9f943735d0f68fe3a59564f8,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE73XKC/e03.jpg?c79260ba9f943735d0f68fe3a59564f8,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE73XKC/e04.jpg?c79260ba9f943735d0f68fe3a59564f8","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE73XKC/e01.jpg?c79260ba9f943735d0f68fe3a59564f8,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE73XKC/e02.jpg?c79260ba9f943735d0f68fe3a59564f8,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE73XKC/e03.jpg?c79260ba9f943735d0f68fe3a59564f8,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RE73XKC/e04.jpg?c79260ba9f943735d0f68fe3a59564f8",,"{'Additional Information': {'Length': '6.85m', 'Width': '2.43m', 'Height': '2.59m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,VOLKSWAGEN TRANSPORTER T28 2.0 TDI 110PS HIGHLINE CAMPER VAN,RK20VNU,VOLKSWAGEN,TRANSPORTER,T28 2.0 TDI 110PS HIGHLINE CAMPER VAN,221,Motorhome,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2020-03-16,2020,78043,Warranted,Here,Expired,yes,Margin,DIRECT CONVERTER,,2.0,"*OUTSTANDING RECALL* POP UP ROOF, GASCOOKER, TABLE, SWIVEL CHAIR, BED, SINK, WARRANTY COVER FOR BED, CERTIFICATE FOR SWIVEL PASSENGER CHAIR,AD-BLUE",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/8670.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RK20VNU/e01.jpg?d8253375a6a2a417b776f1e25145bd72,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RK20VNU/e02.jpg?d8253375a6a2a417b776f1e25145bd72,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RK20VNU/e03.jpg?d8253375a6a2a417b776f1e25145bd72,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RK20VNU/e04.jpg?d8253375a6a2a417b776f1e25145bd72,https://media-player.aos.tv/latest/b953a61250cf93e3b8ff.png,https://media-player.aos.tv/latest/b953a61250cf93e3b8ff.png,https://media-player.aos.tv/latest/b953a61250cf93e3b8ff.png","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RK20VNU/e04.jpg?d8253375a6a2a417b776f1e25145bd72,https://media-player.aos.tv/latest/b953a61250cf93e3b8ff.png,https://media-player.aos.tv/latest/b953a61250cf93e3b8ff.png,https://media-player.aos.tv/latest/b953a61250cf93e3b8ff.png",,"{'Additional Information': {'Length': '4.90m', 'Width': '1.90m', 'Height': '1.99m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,RENAULT MASTER LH35 2.3 DCI 135PS,RO20URD,RENAULT,MASTER,LH35 2.3 DCI 135PS,157,Panel Van LWB,Diesel,MANUAL,Bedford,2026-01-22,10:00:00,2020-04-14,2020,108533,Warranted,To Follow,10/03/2026,,Plus VAT,DIRECT COMPANY,,2.3,"*WARNING LIGHTS ON DASH* SIDE LOADING DOOR, E/MIRRORS",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10188.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RO20URD/e01.jpg?89cc62f39a42b4d60d9766a2fb7cd937,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RO20URD/e02.jpg?89cc62f39a42b4d60d9766a2fb7cd937,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RO20URD/e03.jpg?89cc62f39a42b4d60d9766a2fb7cd937,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RO20URD/e04.jpg?89cc62f39a42b4d60d9766a2fb7cd937","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RO20URD/e01.jpg?89cc62f39a42b4d60d9766a2fb7cd937,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RO20URD/e02.jpg?89cc62f39a42b4d60d9766a2fb7cd937,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RO20URD/e03.jpg?89cc62f39a42b4d60d9766a2fb7cd937,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RO20URD/e04.jpg?89cc62f39a42b4d60d9766a2fb7cd937",,"{'Additional Information': {'Length': '6.23m', 'Width': '2.07m', 'Height': '2.74m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,SKODA OCTAVIA 1.6 TDI CR SE,RRZ4011,SKODA,OCTAVIA,1.6 TDI CR SE,97,Hatchback,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2020-03-31,2020,106368,Warranted,TBC,24/03/2026,,Margin,DIRECT PLANT HIRE & SALES,,1.6,,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10662.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RRZ4011/e01.jpg?4a089466b815e3296211af1dcfb30c7d,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RRZ4011/e02.jpg?4a089466b815e3296211af1dcfb30c7d,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RRZ4011/e03.jpg?4a089466b815e3296211af1dcfb30c7d,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RRZ4011/e04.jpg?4a089466b815e3296211af1dcfb30c7d","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RRZ4011/e01.jpg?4a089466b815e3296211af1dcfb30c7d,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RRZ4011/e02.jpg?4a089466b815e3296211af1dcfb30c7d,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RRZ4011/e03.jpg?4a089466b815e3296211af1dcfb30c7d,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RRZ4011/e04.jpg?4a089466b815e3296211af1dcfb30c7d",,"{'Additional Information': {'Length': '4.67m', 'Width': '1.81m', 'Height': '1.46m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,RENAULT MASTER LH35 2.3 DCI 135PS,RV20UEP,RENAULT,MASTER,LH35 2.3 DCI 135PS,19,Panel Van LWB,Diesel,MANUAL,Bedford,2026-01-22,10:00:00,2020-03-04,2020,166519,Warranted,To Follow,10/03/2026,,Plus VAT,DIRECT COMPANY,,2.3,"*NON-RUNNER, POWERS UP DOES NOT CRANK* AD-BLUE, SIDE LOADING DOOR, E/MIRRORS",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10189.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RV20UEP/e01.jpg?eb6461e477f18b429a2cd297c45ad86c,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RV20UEP/e02.jpg?eb6461e477f18b429a2cd297c45ad86c,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RV20UEP/e03.jpg?eb6461e477f18b429a2cd297c45ad86c,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RV20UEP/e04.jpg?eb6461e477f18b429a2cd297c45ad86c","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RV20UEP/e01.jpg?eb6461e477f18b429a2cd297c45ad86c,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RV20UEP/e02.jpg?eb6461e477f18b429a2cd297c45ad86c,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RV20UEP/e03.jpg?eb6461e477f18b429a2cd297c45ad86c,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/RV20UEP/e04.jpg?eb6461e477f18b429a2cd297c45ad86c",,"{'Additional Information': {'Length': '6.23m', 'Width': '2.07m', 'Height': '2.74m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,Fiat Doblo Work Up 1.6 MULTIJET 16V II,SA71KHW,Fiat,Doblo Work Up,1.6 MULTIJET 16V II,12,MILK FLOAT,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2021-11-30,2021,106191,Warranted,Here,Expired,,Plus VAT,DIRECT HOLMAN FLEET MANAGED BY XBG - EXTRA £150 CHARGE,,1.6,"*NON-RUNNER, STARTS & DRIVES BRAKES INOP, WARNING LIGHT ON DASH* AD-BLUE",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10304.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SA71KHW/e01.jpg?f82010de713351e958ddefe1a86014e1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SA71KHW/e02.jpg?f82010de713351e958ddefe1a86014e1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SA71KHW/e03.jpg?f82010de713351e958ddefe1a86014e1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SA71KHW/e04.jpg?f82010de713351e958ddefe1a86014e1","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SA71KHW/e01.jpg?f82010de713351e958ddefe1a86014e1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SA71KHW/e02.jpg?f82010de713351e958ddefe1a86014e1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SA71KHW/e03.jpg?f82010de713351e958ddefe1a86014e1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SA71KHW/e04.jpg?f82010de713351e958ddefe1a86014e1",,"{'Additional Information': {'Length': '4.98m', 'Width': '1.87m', 'Height': '2.05m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,Fiat Doblo Work Up 1.6 MULTIJET 16V,SA71XCO,Fiat,Doblo Work Up,1.6 MULTIJET 16V,16,Milk Float,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2021-11-24,2021,63966,Warranted,To Follow,-,,Plus VAT,DIRECT HOLMAN FLEET MANAGED BY XBG - EXTRA £150 CHARGE,,1.6,"*NON RUNNER - DOES NOT TURN OVER, ENGINE FAILURE* AD-BLUE",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10306.pdf,"https://eu.cdn.autosonshow.tv/1319/autocapture/SA71XCO/01.jpg?a4b03409df0517a8a04a77dbb0512bc8,https://eu.cdn.autosonshow.tv/1319/autocapture/SA71XCO/e01.jpg?a4b03409df0517a8a04a77dbb0512bc8,https://eu.cdn.autosonshow.tv/1319/autocapture/SA71XCO/e02.jpg?a4b03409df0517a8a04a77dbb0512bc8,https://eu.cdn.autosonshow.tv/1319/autocapture/SA71XCO/e03.jpg?a4b03409df0517a8a04a77dbb0512bc8","https://eu.cdn.autosonshow.tv/1319/autocapture/SA71XCO/01.jpg?a4b03409df0517a8a04a77dbb0512bc8,https://eu.cdn.autosonshow.tv/1319/autocapture/SA71XCO/e01.jpg?a4b03409df0517a8a04a77dbb0512bc8,https://eu.cdn.autosonshow.tv/1319/autocapture/SA71XCO/e02.jpg?a4b03409df0517a8a04a77dbb0512bc8,https://eu.cdn.autosonshow.tv/1319/autocapture/SA71XCO/e03.jpg?a4b03409df0517a8a04a77dbb0512bc8",,"{'Additional Information': {'Length': '4.98m', 'Width': '1.87m', 'Height': '2.05m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,Ford Transit T280 2.2 TDCi 100PS,SD13BHO,Ford,Transit,T280 2.2 TDCi 100PS,274,Panel Van MWB,Diesel,MANUAL,Livingston,2026-01-22,10:00:00,2013-05-15,2013,123819,Warranted,Here,15/05/2026,,Plus VAT,"DIRECT COUNCIL - VANS EXTRA £150 CHARGE, HGV & PLANT 15% BP",,2.2,TWIN LOAD DOOR,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9872.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD13BHO/e01.jpg?bbd88161cfbba04c81bee4b6f35c57b7,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD13BHO/e02.jpg?bbd88161cfbba04c81bee4b6f35c57b7,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD13BHO/e03.jpg?bbd88161cfbba04c81bee4b6f35c57b7,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD13BHO/e04.jpg?bbd88161cfbba04c81bee4b6f35c57b7","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD13BHO/e01.jpg?bbd88161cfbba04c81bee4b6f35c57b7,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD13BHO/e02.jpg?bbd88161cfbba04c81bee4b6f35c57b7,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD13BHO/e03.jpg?bbd88161cfbba04c81bee4b6f35c57b7,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD13BHO/e04.jpg?bbd88161cfbba04c81bee4b6f35c57b7",,"{'Additional Information': {'Length': '4.86m', 'Width': '1.97m', 'Height': '2.39m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,AUDI A4 1.4 TFSI S Line,SD68YAV,AUDI,A4,1.4 TFSI S Line,81,Saloon,Petrol,MANUAL,Doncaster,2026-01-22,10:00:00,2018-10-26,2018,106348,Not Warranted,Buyer To Apply,27/10/2026,,Margin,,1,1.4,KEYLESS IGNITION,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10658.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD68YAV/e01.jpg?88b3f9b0184182a899993706a51d5950,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD68YAV/e02.jpg?88b3f9b0184182a899993706a51d5950,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD68YAV/e03.jpg?88b3f9b0184182a899993706a51d5950,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD68YAV/e04.jpg?88b3f9b0184182a899993706a51d5950","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD68YAV/e01.jpg?88b3f9b0184182a899993706a51d5950,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD68YAV/e02.jpg?88b3f9b0184182a899993706a51d5950,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD68YAV/e03.jpg?88b3f9b0184182a899993706a51d5950,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SD68YAV/e04.jpg?88b3f9b0184182a899993706a51d5950",,"{'Additional Information': {'Length': '4.73m', 'Width': '1.84m', 'Height': '1.43m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,Fiat Ducato 2.2 35 140,SF23RCV,Fiat,Ducato,2.2 35 140,143,Panel Van LWB,Diesel,MANUAL,Livingston,2026-01-22,10:00:00,2023-04-28,2023,62301,Not Warranted,Here,27/04/2026,,Plus VAT,DIRECT FINANCE COMPANY,1,2.2,"*WARNING LIGHT ON DASH* E/MIRRORS, AD-BLUE, HIGH ROOF.",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10559.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SF23RCV/e01.jpg?ab698cb6b5c69168a2b82cb933979856,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SF23RCV/e02.jpg?ab698cb6b5c69168a2b82cb933979856,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SF23RCV/e03.jpg?ab698cb6b5c69168a2b82cb933979856,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SF23RCV/e04.jpg?ab698cb6b5c69168a2b82cb933979856,https://media-player.aos.tv/latest/b953a61250cf93e3b8ff.png","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SF23RCV/e02.jpg?ab698cb6b5c69168a2b82cb933979856,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SF23RCV/e03.jpg?ab698cb6b5c69168a2b82cb933979856,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/SF23RCV/e04.jpg?ab698cb6b5c69168a2b82cb933979856,https://media-player.aos.tv/latest/b953a61250cf93e3b8ff.png",,"{'Additional Information': {'Length': '6.00m', 'Width': '2.05m', 'Height': '2.52m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,CITROEN RELAY 35 2.2 HDi 130ps,SF65WOB,CITROEN,RELAY,35 2.2 HDi 130ps,27,Panel Van L2,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2016-01-21,2016,59786,Warranted,Here,Expired,,Plus VAT,,,2.2,"*ENGINE KNOCKING* SIDE LOAD DOOR, E/ MIRRORS",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/1572.pdf,,,,"{'Additional Information': {'Length': '5.41m', 'Width': '2.05m', 'Height': '2.52m', 'Imported': ''}}",,,,,,,,,,,,,,,
